word_id,word_no,label,training_sample_count,example_sample_ids,label_variants,duplicate_label_word_count,duplicate_label_word_ids,source_split
WORD0385,385,불알,80,NIA_SL_WORD0385_REAL01_D_morpheme|NIA_SL_WORD0385_REAL01_F_morpheme|NIA_SL_WORD0385_REAL01_L_morpheme|NIA_SL_WORD0385_REAL01_R_morpheme|NIA_SL_WORD0385_REAL01_U_morpheme,불알:80,1,WORD0385,Training
WORD0386,386,황금기,80,NIA_SL_WORD0386_REAL01_D_morpheme|NIA_SL_WORD0386_REAL01_F_morpheme|NIA_SL_WORD0386_REAL01_L_morpheme|NIA_SL_WORD0386_REAL01_R_morpheme|NIA_SL_WORD0386_REAL01_U_morpheme,황금기:80,1,WORD0386,Training
WORD0387,387,골절,80,NIA_SL_WORD0387_REAL01_D_morpheme|NIA_SL_WORD0387_REAL01_F_morpheme|NIA_SL_WORD0387_REAL01_L_morpheme|NIA_SL_WORD0387_REAL01_R_morpheme|NIA_SL_WORD0387_REAL01_U_morpheme,골절:80,1,WORD0387,Training
WORD0388,388,공식발표,80,NIA_SL_WORD0388_REAL01_D_morpheme|NIA_SL_WORD0388_REAL01_F_morpheme|NIA_SL_WORD0388_REAL01_L_morpheme|NIA_SL_WORD0388_REAL01_R_morpheme|NIA_SL_WORD0388_REAL01_U_morpheme,공식발표:80,1,WORD0388,Training
WORD0389,389,맞추다,80,NIA_SL_WORD0389_REAL01_D_morpheme|NIA_SL_WORD0389_REAL01_F_morpheme|NIA_SL_WORD0389_REAL01_L_morpheme|NIA_SL_WORD0389_REAL01_R_morpheme|NIA_SL_WORD0389_REAL01_U_morpheme,맞추다:80,1,WORD0389,Training
WORD0390,390,공군본부,80,NIA_SL_WORD0390_REAL01_D_morpheme|NIA_SL_WORD0390_REAL01_F_morpheme|NIA_SL_WORD0390_REAL01_L_morpheme|NIA_SL_WORD0390_REAL01_R_morpheme|NIA_SL_WORD0390_REAL01_U_morpheme,공군본부:80,1,WORD0390,Training
WORD0391,391,공범,80,NIA_SL_WORD0391_REAL01_D_morpheme|NIA_SL_WORD0391_REAL01_F_morpheme|NIA_SL_WORD0391_REAL01_L_morpheme|NIA_SL_WORD0391_REAL01_R_morpheme|NIA_SL_WORD0391_REAL01_U_morpheme,공범:80,2,WORD0391|WORD2119,Training
WORD0392,392,동거,80,NIA_SL_WORD0392_REAL01_D_morpheme|NIA_SL_WORD0392_REAL01_F_morpheme|NIA_SL_WORD0392_REAL01_L_morpheme|NIA_SL_WORD0392_REAL01_R_morpheme|NIA_SL_WORD0392_REAL01_U_morpheme,동거:80,1,WORD0392,Training
WORD0393,393,공증,80,NIA_SL_WORD0393_REAL01_D_morpheme|NIA_SL_WORD0393_REAL01_F_morpheme|NIA_SL_WORD0393_REAL01_L_morpheme|NIA_SL_WORD0393_REAL01_R_morpheme|NIA_SL_WORD0393_REAL01_U_morpheme,공증:80,1,WORD0393,Training
WORD0394,394,과로,80,NIA_SL_WORD0394_REAL01_D_morpheme|NIA_SL_WORD0394_REAL01_F_morpheme|NIA_SL_WORD0394_REAL01_L_morpheme|NIA_SL_WORD0394_REAL01_R_morpheme|NIA_SL_WORD0394_REAL01_U_morpheme,과로:80,1,WORD0394,Training
WORD0395,395,실수,80,NIA_SL_WORD0395_REAL01_D_morpheme|NIA_SL_WORD0395_REAL01_F_morpheme|NIA_SL_WORD0395_REAL01_L_morpheme|NIA_SL_WORD0395_REAL01_R_morpheme|NIA_SL_WORD0395_REAL01_U_morpheme,실수:80,1,WORD0395,Training
WORD0396,396,회상,80,NIA_SL_WORD0396_REAL01_D_morpheme|NIA_SL_WORD0396_REAL01_F_morpheme|NIA_SL_WORD0396_REAL01_L_morpheme|NIA_SL_WORD0396_REAL01_R_morpheme|NIA_SL_WORD0396_REAL01_U_morpheme,회상:80,1,WORD0396,Training
WORD0397,397,과태료,80,NIA_SL_WORD0397_REAL01_D_morpheme|NIA_SL_WORD0397_REAL01_F_morpheme|NIA_SL_WORD0397_REAL01_L_morpheme|NIA_SL_WORD0397_REAL01_R_morpheme|NIA_SL_WORD0397_REAL01_U_morpheme,과태료:80,1,WORD0397,Training
WORD0398,398,관습,80,NIA_SL_WORD0398_REAL01_D_morpheme|NIA_SL_WORD0398_REAL01_F_morpheme|NIA_SL_WORD0398_REAL01_L_morpheme|NIA_SL_WORD0398_REAL01_R_morpheme|NIA_SL_WORD0398_REAL01_U_morpheme,관습:80,1,WORD0398,Training
WORD0399,399,직인,80,NIA_SL_WORD0399_REAL01_D_morpheme|NIA_SL_WORD0399_REAL01_F_morpheme|NIA_SL_WORD0399_REAL01_L_morpheme|NIA_SL_WORD0399_REAL01_R_morpheme|NIA_SL_WORD0399_REAL01_U_morpheme,직인:80,2,WORD0399|WORD2173,Training
WORD0400,400,정밀검사,80,NIA_SL_WORD0400_REAL01_D_morpheme|NIA_SL_WORD0400_REAL01_F_morpheme|NIA_SL_WORD0400_REAL01_L_morpheme|NIA_SL_WORD0400_REAL01_R_morpheme|NIA_SL_WORD0400_REAL01_U_morpheme,정밀검사:80,1,WORD0400,Training
WORD0401,401,대지,80,NIA_SL_WORD0401_REAL01_D_morpheme|NIA_SL_WORD0401_REAL01_F_morpheme|NIA_SL_WORD0401_REAL01_L_morpheme|NIA_SL_WORD0401_REAL01_R_morpheme|NIA_SL_WORD0401_REAL01_U_morpheme,대지:80,1,WORD0401,Training
WORD0402,402,광업,80,NIA_SL_WORD0402_REAL01_D_morpheme|NIA_SL_WORD0402_REAL01_F_morpheme|NIA_SL_WORD0402_REAL01_L_morpheme|NIA_SL_WORD0402_REAL01_R_morpheme|NIA_SL_WORD0402_REAL01_U_morpheme,광업:80,1,WORD0402,Training
WORD0403,403,미치광이,80,NIA_SL_WORD0403_REAL01_D_morpheme|NIA_SL_WORD0403_REAL01_F_morpheme|NIA_SL_WORD0403_REAL01_L_morpheme|NIA_SL_WORD0403_REAL01_R_morpheme|NIA_SL_WORD0403_REAL01_U_morpheme,미치광이:80,1,WORD0403,Training
WORD0404,404,강풍,80,NIA_SL_WORD0404_REAL01_D_morpheme|NIA_SL_WORD0404_REAL01_F_morpheme|NIA_SL_WORD0404_REAL01_L_morpheme|NIA_SL_WORD0404_REAL01_R_morpheme|NIA_SL_WORD0404_REAL01_U_morpheme,강풍:80,1,WORD0404,Training
WORD0405,405,환대,80,NIA_SL_WORD0405_REAL01_D_morpheme|NIA_SL_WORD0405_REAL01_F_morpheme|NIA_SL_WORD0405_REAL01_L_morpheme|NIA_SL_WORD0405_REAL01_R_morpheme|NIA_SL_WORD0405_REAL01_U_morpheme,환대:80,1,WORD0405,Training
WORD0406,406,교가,80,NIA_SL_WORD0406_REAL01_D_morpheme|NIA_SL_WORD0406_REAL01_F_morpheme|NIA_SL_WORD0406_REAL01_L_morpheme|NIA_SL_WORD0406_REAL01_R_morpheme|NIA_SL_WORD0406_REAL01_U_morpheme,교가:80,1,WORD0406,Training
WORD0407,407,교기,80,NIA_SL_WORD0407_REAL01_D_morpheme|NIA_SL_WORD0407_REAL01_F_morpheme|NIA_SL_WORD0407_REAL01_L_morpheme|NIA_SL_WORD0407_REAL01_R_morpheme|NIA_SL_WORD0407_REAL01_U_morpheme,교기:80,2,WORD0407|WORD0409,Training
WORD0408,408,지도,80,NIA_SL_WORD0408_REAL01_D_morpheme|NIA_SL_WORD0408_REAL01_F_morpheme|NIA_SL_WORD0408_REAL01_L_morpheme|NIA_SL_WORD0408_REAL01_R_morpheme|NIA_SL_WORD0408_REAL01_U_morpheme,지도:80,4,WORD0236|WORD0408|WORD0413|WORD0768,Training
WORD0409,409,교기,80,NIA_SL_WORD0409_REAL01_D_morpheme|NIA_SL_WORD0409_REAL01_F_morpheme|NIA_SL_WORD0409_REAL01_L_morpheme|NIA_SL_WORD0409_REAL01_R_morpheme|NIA_SL_WORD0409_REAL01_U_morpheme,교기:80,2,WORD0407|WORD0409,Training
WORD0410,410,교모,80,NIA_SL_WORD0410_REAL01_D_morpheme|NIA_SL_WORD0410_REAL01_F_morpheme|NIA_SL_WORD0410_REAL01_L_morpheme|NIA_SL_WORD0410_REAL01_R_morpheme|NIA_SL_WORD0410_REAL01_U_morpheme,교모:80,1,WORD0410,Training
WORD0411,411,지도법,80,NIA_SL_WORD0411_REAL01_D_morpheme|NIA_SL_WORD0411_REAL01_F_morpheme|NIA_SL_WORD0411_REAL01_L_morpheme|NIA_SL_WORD0411_REAL01_R_morpheme|NIA_SL_WORD0411_REAL01_U_morpheme,지도법:80,1,WORD0411,Training
WORD0412,412,학습,80,NIA_SL_WORD0412_REAL01_D_morpheme|NIA_SL_WORD0412_REAL01_F_morpheme|NIA_SL_WORD0412_REAL01_L_morpheme|NIA_SL_WORD0412_REAL01_R_morpheme|NIA_SL_WORD0412_REAL01_U_morpheme,학습:80,1,WORD0412,Training
WORD0413,413,지도,80,NIA_SL_WORD0413_REAL01_D_morpheme|NIA_SL_WORD0413_REAL01_F_morpheme|NIA_SL_WORD0413_REAL01_L_morpheme|NIA_SL_WORD0413_REAL01_R_morpheme|NIA_SL_WORD0413_REAL01_U_morpheme,지도:80,4,WORD0236|WORD0408|WORD0413|WORD0768,Training
WORD0414,414,교육과정,80,NIA_SL_WORD0414_REAL01_D_morpheme|NIA_SL_WORD0414_REAL01_F_morpheme|NIA_SL_WORD0414_REAL01_L_morpheme|NIA_SL_WORD0414_REAL01_R_morpheme|NIA_SL_WORD0414_REAL01_U_morpheme,교육과정:80,1,WORD0414,Training
WORD0415,415,교육청,80,NIA_SL_WORD0415_REAL01_D_morpheme|NIA_SL_WORD0415_REAL01_F_morpheme|NIA_SL_WORD0415_REAL01_L_morpheme|NIA_SL_WORD0415_REAL01_R_morpheme|NIA_SL_WORD0415_REAL01_U_morpheme,교육청:80,1,WORD0415,Training
WORD0416,416,교사직무,80,NIA_SL_WORD0416_REAL01_D_morpheme|NIA_SL_WORD0416_REAL01_F_morpheme|NIA_SL_WORD0416_REAL01_L_morpheme|NIA_SL_WORD0416_REAL01_R_morpheme|NIA_SL_WORD0416_REAL01_U_morpheme,교사직무:80,1,WORD0416,Training
WORD0417,417,사거리,80,NIA_SL_WORD0417_REAL01_D_morpheme|NIA_SL_WORD0417_REAL01_F_morpheme|NIA_SL_WORD0417_REAL01_L_morpheme|NIA_SL_WORD0417_REAL01_R_morpheme|NIA_SL_WORD0417_REAL01_U_morpheme,사거리:80,1,WORD0417,Training
WORD0418,418,교탁,80,NIA_SL_WORD0418_REAL01_D_morpheme|NIA_SL_WORD0418_REAL01_F_morpheme|NIA_SL_WORD0418_REAL01_L_morpheme|NIA_SL_WORD0418_REAL01_R_morpheme|NIA_SL_WORD0418_REAL01_U_morpheme,교탁:80,1,WORD0418,Training
WORD0419,419,구두액,80,NIA_SL_WORD0419_REAL01_D_morpheme|NIA_SL_WORD0419_REAL01_F_morpheme|NIA_SL_WORD0419_REAL01_L_morpheme|NIA_SL_WORD0419_REAL01_R_morpheme|NIA_SL_WORD0419_REAL01_U_morpheme,구두액:80,1,WORD0419,Training
WORD0420,420,수갑,80,NIA_SL_WORD0420_REAL01_D_morpheme|NIA_SL_WORD0420_REAL01_F_morpheme|NIA_SL_WORD0420_REAL01_L_morpheme|NIA_SL_WORD0420_REAL01_R_morpheme|NIA_SL_WORD0420_REAL01_U_morpheme,수갑:80,1,WORD0420,Training
WORD0421,421,조직도,80,NIA_SL_WORD0421_REAL01_D_morpheme|NIA_SL_WORD0421_REAL01_F_morpheme|NIA_SL_WORD0421_REAL01_L_morpheme|NIA_SL_WORD0421_REAL01_R_morpheme|NIA_SL_WORD0421_REAL01_U_morpheme,조직도:80,1,WORD0421,Training
WORD0422,422,국그릇,80,NIA_SL_WORD0422_REAL01_D_morpheme|NIA_SL_WORD0422_REAL01_F_morpheme|NIA_SL_WORD0422_REAL01_L_morpheme|NIA_SL_WORD0422_REAL01_R_morpheme|NIA_SL_WORD0422_REAL01_U_morpheme,국그릇:80,1,WORD0422,Training
WORD0423,423,국기,80,NIA_SL_WORD0423_REAL01_D_morpheme|NIA_SL_WORD0423_REAL01_F_morpheme|NIA_SL_WORD0423_REAL01_L_morpheme|NIA_SL_WORD0423_REAL01_R_morpheme|NIA_SL_WORD0423_REAL01_U_morpheme,국기:80,1,WORD0423,Training
WORD0424,424,독립,80,NIA_SL_WORD0424_REAL01_D_morpheme|NIA_SL_WORD0424_REAL01_F_morpheme|NIA_SL_WORD0424_REAL01_L_morpheme|NIA_SL_WORD0424_REAL01_R_morpheme|NIA_SL_WORD0424_REAL01_U_morpheme,독립:80,1,WORD0424,Training
WORD0425,425,군가,80,NIA_SL_WORD0425_REAL01_D_morpheme|NIA_SL_WORD0425_REAL01_F_morpheme|NIA_SL_WORD0425_REAL01_L_morpheme|NIA_SL_WORD0425_REAL01_R_morpheme|NIA_SL_WORD0425_REAL01_U_morpheme,군가:80,1,WORD0425,Training
WORD0426,426,군마,80,NIA_SL_WORD0426_REAL01_D_morpheme|NIA_SL_WORD0426_REAL01_F_morpheme|NIA_SL_WORD0426_REAL01_L_morpheme|NIA_SL_WORD0426_REAL01_R_morpheme|NIA_SL_WORD0426_REAL01_U_morpheme,군마:80,1,WORD0426,Training
WORD0427,427,다섯번째,80,NIA_SL_WORD0427_REAL01_D_morpheme|NIA_SL_WORD0427_REAL01_F_morpheme|NIA_SL_WORD0427_REAL01_L_morpheme|NIA_SL_WORD0427_REAL01_R_morpheme|NIA_SL_WORD0427_REAL01_U_morpheme,다섯번째:80,1,WORD0427,Training
WORD0428,428,군비행장,80,NIA_SL_WORD0428_REAL01_D_morpheme|NIA_SL_WORD0428_REAL01_F_morpheme|NIA_SL_WORD0428_REAL01_L_morpheme|NIA_SL_WORD0428_REAL01_R_morpheme|NIA_SL_WORD0428_REAL01_U_morpheme,군비행장:80,1,WORD0428,Training
WORD0429,429,독재자,80,NIA_SL_WORD0429_REAL01_D_morpheme|NIA_SL_WORD0429_REAL01_F_morpheme|NIA_SL_WORD0429_REAL01_L_morpheme|NIA_SL_WORD0429_REAL01_R_morpheme|NIA_SL_WORD0429_REAL01_U_morpheme,독재자:80,1,WORD0429,Training
WORD0430,430,귀부인,80,NIA_SL_WORD0430_REAL01_D_morpheme|NIA_SL_WORD0430_REAL01_F_morpheme|NIA_SL_WORD0430_REAL01_L_morpheme|NIA_SL_WORD0430_REAL01_R_morpheme|NIA_SL_WORD0430_REAL01_U_morpheme,귀부인:80,1,WORD0430,Training
WORD0431,431,상류층,80,NIA_SL_WORD0431_REAL01_D_morpheme|NIA_SL_WORD0431_REAL01_F_morpheme|NIA_SL_WORD0431_REAL01_L_morpheme|NIA_SL_WORD0431_REAL01_R_morpheme|NIA_SL_WORD0431_REAL01_U_morpheme,상류층:80,1,WORD0431,Training
WORD0432,432,모범,80,NIA_SL_WORD0432_REAL01_D_morpheme|NIA_SL_WORD0432_REAL01_F_morpheme|NIA_SL_WORD0432_REAL01_L_morpheme|NIA_SL_WORD0432_REAL01_R_morpheme|NIA_SL_WORD0432_REAL01_U_morpheme,모범:80,1,WORD0432,Training
WORD0433,433,그날,80,NIA_SL_WORD0433_REAL01_D_morpheme|NIA_SL_WORD0433_REAL01_F_morpheme|NIA_SL_WORD0433_REAL01_L_morpheme|NIA_SL_WORD0433_REAL01_R_morpheme|NIA_SL_WORD0433_REAL01_U_morpheme,그날:80,1,WORD0433,Training
WORD0434,434,기초확인,80,NIA_SL_WORD0434_REAL01_D_morpheme|NIA_SL_WORD0434_REAL01_F_morpheme|NIA_SL_WORD0434_REAL01_L_morpheme|NIA_SL_WORD0434_REAL01_R_morpheme|NIA_SL_WORD0434_REAL01_U_morpheme,기초확인:80,1,WORD0434,Training
WORD0435,435,금식,80,NIA_SL_WORD0435_REAL01_D_morpheme|NIA_SL_WORD0435_REAL01_F_morpheme|NIA_SL_WORD0435_REAL01_L_morpheme|NIA_SL_WORD0435_REAL01_R_morpheme|NIA_SL_WORD0435_REAL01_U_morpheme,금식:80,1,WORD0435,Training
WORD0436,436,얼마,80,NIA_SL_WORD0436_REAL01_D_morpheme|NIA_SL_WORD0436_REAL01_F_morpheme|NIA_SL_WORD0436_REAL01_L_morpheme|NIA_SL_WORD0436_REAL01_R_morpheme|NIA_SL_WORD0436_REAL01_U_morpheme,얼마:80,1,WORD0436,Training
WORD0437,437,금연,80,NIA_SL_WORD0437_REAL01_D_morpheme|NIA_SL_WORD0437_REAL01_F_morpheme|NIA_SL_WORD0437_REAL01_L_morpheme|NIA_SL_WORD0437_REAL01_R_morpheme|NIA_SL_WORD0437_REAL01_U_morpheme,금연:80,1,WORD0437,Training
WORD0438,438,금욕,80,NIA_SL_WORD0438_REAL01_D_morpheme|NIA_SL_WORD0438_REAL01_F_morpheme|NIA_SL_WORD0438_REAL01_L_morpheme|NIA_SL_WORD0438_REAL01_R_morpheme|NIA_SL_WORD0438_REAL01_U_morpheme,금욕:80,1,WORD0438,Training
WORD0439,439,금주,80,NIA_SL_WORD0439_REAL01_D_morpheme|NIA_SL_WORD0439_REAL01_F_morpheme|NIA_SL_WORD0439_REAL01_L_morpheme|NIA_SL_WORD0439_REAL01_R_morpheme|NIA_SL_WORD0439_REAL01_U_morpheme,금주:80,1,WORD0439,Training
WORD0440,440,불쌍,80,NIA_SL_WORD0440_REAL01_D_morpheme|NIA_SL_WORD0440_REAL01_F_morpheme|NIA_SL_WORD0440_REAL01_L_morpheme|NIA_SL_WORD0440_REAL01_R_morpheme|NIA_SL_WORD0440_REAL01_U_morpheme,불쌍:80,1,WORD0440,Training
WORD0441,441,식도염,80,NIA_SL_WORD0441_REAL01_D_morpheme|NIA_SL_WORD0441_REAL01_F_morpheme|NIA_SL_WORD0441_REAL01_L_morpheme|NIA_SL_WORD0441_REAL01_R_morpheme|NIA_SL_WORD0441_REAL01_U_morpheme,식도염:80,1,WORD0441,Training
WORD0442,442,신기,80,NIA_SL_WORD0442_REAL01_D_morpheme|NIA_SL_WORD0442_REAL01_F_morpheme|NIA_SL_WORD0442_REAL01_L_morpheme|NIA_SL_WORD0442_REAL01_R_morpheme|NIA_SL_WORD0442_REAL01_U_morpheme,신기:80,2,WORD0442|WORD0443,Training
WORD0443,443,신기,80,NIA_SL_WORD0443_REAL01_D_morpheme|NIA_SL_WORD0443_REAL01_F_morpheme|NIA_SL_WORD0443_REAL01_L_morpheme|NIA_SL_WORD0443_REAL01_R_morpheme|NIA_SL_WORD0443_REAL01_U_morpheme,신기:80,2,WORD0442|WORD0443,Training
WORD0444,444,기혼,80,NIA_SL_WORD0444_REAL01_D_morpheme|NIA_SL_WORD0444_REAL01_F_morpheme|NIA_SL_WORD0444_REAL01_L_morpheme|NIA_SL_WORD0444_REAL01_R_morpheme|NIA_SL_WORD0444_REAL01_U_morpheme,기혼:80,1,WORD0444,Training
WORD0445,445,귀중품,80,NIA_SL_WORD0445_REAL01_D_morpheme|NIA_SL_WORD0445_REAL01_F_morpheme|NIA_SL_WORD0445_REAL01_L_morpheme|NIA_SL_WORD0445_REAL01_R_morpheme|NIA_SL_WORD0445_REAL01_U_morpheme,귀중품:80,1,WORD0445,Training
WORD0446,446,길몽,80,NIA_SL_WORD0446_REAL01_D_morpheme|NIA_SL_WORD0446_REAL01_F_morpheme|NIA_SL_WORD0446_REAL01_L_morpheme|NIA_SL_WORD0446_REAL01_R_morpheme|NIA_SL_WORD0446_REAL01_U_morpheme,길몽:80,1,WORD0446,Training
WORD0447,447,길일,80,NIA_SL_WORD0447_REAL01_D_morpheme|NIA_SL_WORD0447_REAL01_F_morpheme|NIA_SL_WORD0447_REAL01_L_morpheme|NIA_SL_WORD0447_REAL01_R_morpheme|NIA_SL_WORD0447_REAL01_U_morpheme,길일:80,1,WORD0447,Training
WORD0448,448,길운,80,NIA_SL_WORD0448_REAL01_D_morpheme|NIA_SL_WORD0448_REAL01_F_morpheme|NIA_SL_WORD0448_REAL01_L_morpheme|NIA_SL_WORD0448_REAL01_R_morpheme|NIA_SL_WORD0448_REAL01_U_morpheme,길운:80,1,WORD0448,Training
WORD0449,449,고난이도,80,NIA_SL_WORD0449_REAL01_D_morpheme|NIA_SL_WORD0449_REAL01_F_morpheme|NIA_SL_WORD0449_REAL01_L_morpheme|NIA_SL_WORD0449_REAL01_R_morpheme|NIA_SL_WORD0449_REAL01_U_morpheme,고난이도:80,2,WORD0449|WORD0453,Training
WORD0450,450,비좁다,80,NIA_SL_WORD0450_REAL01_D_morpheme|NIA_SL_WORD0450_REAL01_F_morpheme|NIA_SL_WORD0450_REAL01_L_morpheme|NIA_SL_WORD0450_REAL01_R_morpheme|NIA_SL_WORD0450_REAL01_U_morpheme,비좁다:80,1,WORD0450,Training
WORD0451,451,유언,80,NIA_SL_WORD0451_REAL01_D_morpheme|NIA_SL_WORD0451_REAL01_F_morpheme|NIA_SL_WORD0451_REAL01_L_morpheme|NIA_SL_WORD0451_REAL01_R_morpheme|NIA_SL_WORD0451_REAL01_U_morpheme,유언:80,1,WORD0451,Training
WORD0452,452,온실,80,NIA_SL_WORD0452_REAL01_D_morpheme|NIA_SL_WORD0452_REAL01_F_morpheme|NIA_SL_WORD0452_REAL01_L_morpheme|NIA_SL_WORD0452_REAL01_R_morpheme|NIA_SL_WORD0452_REAL01_U_morpheme,온실:80,1,WORD0452,Training
WORD0453,453,고난이도,80,NIA_SL_WORD0453_REAL01_D_morpheme|NIA_SL_WORD0453_REAL01_F_morpheme|NIA_SL_WORD0453_REAL01_L_morpheme|NIA_SL_WORD0453_REAL01_R_morpheme|NIA_SL_WORD0453_REAL01_U_morpheme,고난이도:80,2,WORD0449|WORD0453,Training
WORD0454,454,날쎄다,80,NIA_SL_WORD0454_REAL01_D_morpheme|NIA_SL_WORD0454_REAL01_F_morpheme|NIA_SL_WORD0454_REAL01_L_morpheme|NIA_SL_WORD0454_REAL01_R_morpheme|NIA_SL_WORD0454_REAL01_U_morpheme,날쎄다:80,1,WORD0454,Training
WORD0455,455,비루,80,NIA_SL_WORD0455_REAL01_D_morpheme|NIA_SL_WORD0455_REAL01_F_morpheme|NIA_SL_WORD0455_REAL01_L_morpheme|NIA_SL_WORD0455_REAL01_R_morpheme|NIA_SL_WORD0455_REAL01_U_morpheme,비루:80,1,WORD0455,Training
WORD0456,456,쑥쓰럽다,80,NIA_SL_WORD0456_REAL01_D_morpheme|NIA_SL_WORD0456_REAL01_F_morpheme|NIA_SL_WORD0456_REAL01_L_morpheme|NIA_SL_WORD0456_REAL01_R_morpheme|NIA_SL_WORD0456_REAL01_U_morpheme,쑥쓰럽다:80,1,WORD0456,Training
WORD0457,457,남성적,80,NIA_SL_WORD0457_REAL01_D_morpheme|NIA_SL_WORD0457_REAL01_F_morpheme|NIA_SL_WORD0457_REAL01_L_morpheme|NIA_SL_WORD0457_REAL01_R_morpheme|NIA_SL_WORD0457_REAL01_U_morpheme,남성적:80,1,WORD0457,Training
WORD0458,458,내정,80,NIA_SL_WORD0458_REAL01_D_morpheme|NIA_SL_WORD0458_REAL01_F_morpheme|NIA_SL_WORD0458_REAL01_L_morpheme|NIA_SL_WORD0458_REAL01_R_morpheme|NIA_SL_WORD0458_REAL01_U_morpheme,내정:80,1,WORD0458,Training
WORD0459,459,능숙,80,NIA_SL_WORD0459_REAL01_D_morpheme|NIA_SL_WORD0459_REAL01_F_morpheme|NIA_SL_WORD0459_REAL01_L_morpheme|NIA_SL_WORD0459_REAL01_R_morpheme|NIA_SL_WORD0459_REAL01_U_morpheme,능숙:80,1,WORD0459,Training
WORD0460,460,대모,80,NIA_SL_WORD0460_REAL01_D_morpheme|NIA_SL_WORD0460_REAL01_F_morpheme|NIA_SL_WORD0460_REAL01_L_morpheme|NIA_SL_WORD0460_REAL01_R_morpheme|NIA_SL_WORD0460_REAL01_U_morpheme,대모:80,1,WORD0460,Training
WORD0461,461,농인,80,NIA_SL_WORD0461_REAL01_D_morpheme|NIA_SL_WORD0461_REAL01_F_morpheme|NIA_SL_WORD0461_REAL01_L_morpheme|NIA_SL_WORD0461_REAL01_R_morpheme|NIA_SL_WORD0461_REAL01_U_morpheme,농인:80,1,WORD0461,Training
WORD0462,462,다복,80,NIA_SL_WORD0462_REAL01_D_morpheme|NIA_SL_WORD0462_REAL01_F_morpheme|NIA_SL_WORD0462_REAL01_L_morpheme|NIA_SL_WORD0462_REAL01_R_morpheme|NIA_SL_WORD0462_REAL01_U_morpheme,다복:80,1,WORD0462,Training
WORD0463,463,결합을끊다,80,NIA_SL_WORD0463_REAL01_D_morpheme|NIA_SL_WORD0463_REAL01_F_morpheme|NIA_SL_WORD0463_REAL01_L_morpheme|NIA_SL_WORD0463_REAL01_R_morpheme|NIA_SL_WORD0463_REAL01_U_morpheme,결합을끊다:80,1,WORD0463,Training
WORD0464,464,단명,80,NIA_SL_WORD0464_REAL01_D_morpheme|NIA_SL_WORD0464_REAL01_F_morpheme|NIA_SL_WORD0464_REAL01_L_morpheme|NIA_SL_WORD0464_REAL01_R_morpheme|NIA_SL_WORD0464_REAL01_U_morpheme,단명:80,1,WORD0464,Training
WORD0465,465,단문,80,NIA_SL_WORD0465_REAL01_D_morpheme|NIA_SL_WORD0465_REAL01_F_morpheme|NIA_SL_WORD0465_REAL01_L_morpheme|NIA_SL_WORD0465_REAL01_R_morpheme|NIA_SL_WORD0465_REAL01_U_morpheme,단문:80,1,WORD0465,Training
WORD0466,466,능력자,80,NIA_SL_WORD0466_REAL01_D_morpheme|NIA_SL_WORD0466_REAL01_F_morpheme|NIA_SL_WORD0466_REAL01_L_morpheme|NIA_SL_WORD0466_REAL01_R_morpheme|NIA_SL_WORD0466_REAL01_U_morpheme,능력자:80,1,WORD0466,Training
WORD0467,467,곰방대,80,NIA_SL_WORD0467_REAL01_D_morpheme|NIA_SL_WORD0467_REAL01_F_morpheme|NIA_SL_WORD0467_REAL01_L_morpheme|NIA_SL_WORD0467_REAL01_R_morpheme|NIA_SL_WORD0467_REAL01_U_morpheme,곰방대:80,1,WORD0467,Training
WORD0468,468,담당,80,NIA_SL_WORD0468_REAL01_D_morpheme|NIA_SL_WORD0468_REAL01_F_morpheme|NIA_SL_WORD0468_REAL01_L_morpheme|NIA_SL_WORD0468_REAL01_R_morpheme|NIA_SL_WORD0468_REAL01_U_morpheme,담당:80,2,WORD0468|WORD0494,Training
WORD0469,469,답안지,80,NIA_SL_WORD0469_REAL01_D_morpheme|NIA_SL_WORD0469_REAL01_F_morpheme|NIA_SL_WORD0469_REAL01_L_morpheme|NIA_SL_WORD0469_REAL01_R_morpheme|NIA_SL_WORD0469_REAL01_U_morpheme,답안지:80,1,WORD0469,Training
WORD0470,470,책임이사,80,NIA_SL_WORD0470_REAL01_D_morpheme|NIA_SL_WORD0470_REAL01_F_morpheme|NIA_SL_WORD0470_REAL01_L_morpheme|NIA_SL_WORD0470_REAL01_R_morpheme|NIA_SL_WORD0470_REAL01_U_morpheme,책임이사:80,1,WORD0470,Training
WORD0471,471,채용자,80,NIA_SL_WORD0471_REAL01_D_morpheme|NIA_SL_WORD0471_REAL01_F_morpheme|NIA_SL_WORD0471_REAL01_L_morpheme|NIA_SL_WORD0471_REAL01_R_morpheme|NIA_SL_WORD0471_REAL01_U_morpheme,채용자:80,1,WORD0471,Training
WORD0472,472,대교,80,NIA_SL_WORD0472_REAL01_D_morpheme|NIA_SL_WORD0472_REAL01_F_morpheme|NIA_SL_WORD0472_REAL01_L_morpheme|NIA_SL_WORD0472_REAL01_R_morpheme|NIA_SL_WORD0472_REAL01_U_morpheme,대교:80,1,WORD0472,Training
