angle,duration,end,label,npz_index,real_id,reason,sample_id,source_file,start,status,video_path,word_id
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0356_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0356_REAL02_L.mp4,WORD0356
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0356_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0356_REAL02_R.mp4,WORD0356
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0356_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0356_REAL02_U.mp4,WORD0356
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0357_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0357_REAL02_D.mp4,WORD0357
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0357_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0357_REAL02_F.mp4,WORD0357
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0357_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0357_REAL02_L.mp4,WORD0357
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0357_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0357_REAL02_R.mp4,WORD0357
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0357_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0357_REAL02_U.mp4,WORD0357
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0358_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0358_REAL02_D.mp4,WORD0358
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0358_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0358_REAL02_F.mp4,WORD0358
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0358_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0358_REAL02_L.mp4,WORD0358
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0358_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0358_REAL02_R.mp4,WORD0358
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0358_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0358_REAL02_U.mp4,WORD0358
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0359_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0359_REAL02_D.mp4,WORD0359
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0359_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0359_REAL02_F.mp4,WORD0359
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0359_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0359_REAL02_L.mp4,WORD0359
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0359_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0359_REAL02_R.mp4,WORD0359
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0359_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0359_REAL02_U.mp4,WORD0359
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0360_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0360_REAL02_D.mp4,WORD0360
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0360_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0360_REAL02_F.mp4,WORD0360
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0360_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0360_REAL02_L.mp4,WORD0360
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0360_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0360_REAL02_R.mp4,WORD0360
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0360_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0360_REAL02_U.mp4,WORD0360
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0361_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0361_REAL02_D.mp4,WORD0361
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0361_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0361_REAL02_F.mp4,WORD0361
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0361_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0361_REAL02_L.mp4,WORD0361
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0361_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0361_REAL02_R.mp4,WORD0361
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0361_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0361_REAL02_U.mp4,WORD0361
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0362_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0362_REAL02_D.mp4,WORD0362
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0362_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0362_REAL02_F.mp4,WORD0362
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0362_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0362_REAL02_L.mp4,WORD0362
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0362_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0362_REAL02_R.mp4,WORD0362
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0362_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0362_REAL02_U.mp4,WORD0362
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0363_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0363_REAL02_D.mp4,WORD0363
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0363_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0363_REAL02_F.mp4,WORD0363
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0363_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0363_REAL02_L.mp4,WORD0363
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0363_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0363_REAL02_R.mp4,WORD0363
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0363_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0363_REAL02_U.mp4,WORD0363
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0364_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0364_REAL02_D.mp4,WORD0364
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0364_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0364_REAL02_F.mp4,WORD0364
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0364_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0364_REAL02_L.mp4,WORD0364
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0364_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0364_REAL02_R.mp4,WORD0364
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0364_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0364_REAL02_U.mp4,WORD0364
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0365_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0365_REAL02_D.mp4,WORD0365
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0365_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0365_REAL02_F.mp4,WORD0365
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0365_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0365_REAL02_L.mp4,WORD0365
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0365_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0365_REAL02_R.mp4,WORD0365
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0365_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0365_REAL02_U.mp4,WORD0365
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0366_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0366_REAL02_D.mp4,WORD0366
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0366_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0366_REAL02_F.mp4,WORD0366
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0366_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0366_REAL02_L.mp4,WORD0366
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0366_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0366_REAL02_R.mp4,WORD0366
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0366_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0366_REAL02_U.mp4,WORD0366
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0367_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0367_REAL02_D.mp4,WORD0367
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0367_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0367_REAL02_F.mp4,WORD0367
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0367_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0367_REAL02_L.mp4,WORD0367
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0367_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0367_REAL02_R.mp4,WORD0367
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0367_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0367_REAL02_U.mp4,WORD0367
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0368_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0368_REAL02_D.mp4,WORD0368
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0368_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0368_REAL02_F.mp4,WORD0368
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0368_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0368_REAL02_L.mp4,WORD0368
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0368_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0368_REAL02_R.mp4,WORD0368
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0368_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0368_REAL02_U.mp4,WORD0368
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0369_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0369_REAL02_D.mp4,WORD0369
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0369_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0369_REAL02_F.mp4,WORD0369
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0369_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0369_REAL02_L.mp4,WORD0369
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0369_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0369_REAL02_R.mp4,WORD0369
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0369_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0369_REAL02_U.mp4,WORD0369
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0370_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0370_REAL02_D.mp4,WORD0370
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0370_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0370_REAL02_F.mp4,WORD0370
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0370_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0370_REAL02_L.mp4,WORD0370
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0370_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0370_REAL02_R.mp4,WORD0370
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0370_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0370_REAL02_U.mp4,WORD0370
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0371_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0371_REAL02_D.mp4,WORD0371
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0371_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0371_REAL02_F.mp4,WORD0371
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0371_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0371_REAL02_L.mp4,WORD0371
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0371_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0371_REAL02_R.mp4,WORD0371
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0371_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0371_REAL02_U.mp4,WORD0371
D,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0372_REAL02_D,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0372_REAL02_D.mp4,WORD0372
F,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0372_REAL02_F,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0372_REAL02_F.mp4,WORD0372
L,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0372_REAL02_L,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0372_REAL02_L.mp4,WORD0372
R,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0372_REAL02_R,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0372_REAL02_R.mp4,WORD0372
U,,,,-1,REAL02,영상은 찾았지만 morpheme에서 MVP 라벨을 찾지 못함. _debug/word_label_map과 mvp_label_scan 확인 필요,NIA_SL_WORD0372_REAL02_U,,,missing_label,C:\Users\82102_asozp43\OneDrive\바탕 화면\02-1\NIA_SL_WORD0372_REAL02_U.mp4,WORD0372
