sample_id,label,angle,morpheme_path,start,end,duration,split
NIA_SL_WORD1185_REAL13_R,알다,R,generated_from_REAL13_keypoint,1.641,2.811,4.4,train
NIA_SL_WORD1185_REAL13_U,알다,U,generated_from_REAL13_keypoint,1.641,2.811,4.4,validation
NIA_SL_WORD1187_REAL13_D,꿇다,D,generated_from_REAL13_keypoint,1.536,2.526,3.5,train
NIA_SL_WORD1187_REAL13_F,꿇다,F,generated_from_REAL13_keypoint,1.536,2.526,3.5,train
NIA_SL_WORD1187_REAL13_L,꿇다,L,generated_from_REAL13_keypoint,1.536,2.526,3.5,train
NIA_SL_WORD1187_REAL13_R,꿇다,R,generated_from_REAL13_keypoint,1.536,2.526,3.5,train
NIA_SL_WORD1187_REAL13_U,꿇다,U,generated_from_REAL13_keypoint,1.536,2.526,3.5,validation
NIA_SL_WORD1191_REAL13_D,좋다,D,generated_from_REAL13_keypoint,1.488,2.529,4.267,train
NIA_SL_WORD1191_REAL13_F,좋다,F,generated_from_REAL13_keypoint,1.488,2.529,4.267,train
NIA_SL_WORD1191_REAL13_L,좋다,L,generated_from_REAL13_keypoint,1.488,2.529,4.267,train
NIA_SL_WORD1191_REAL13_R,좋다,R,generated_from_REAL13_keypoint,1.488,2.529,4.267,train
NIA_SL_WORD1191_REAL13_U,좋다,U,generated_from_REAL13_keypoint,1.488,2.529,4.267,validation
NIA_SL_WORD1194_REAL13_D,알다,D,generated_from_REAL13_keypoint,1.807,3.148,4.834,train
NIA_SL_WORD1194_REAL13_F,알다,F,generated_from_REAL13_keypoint,1.807,3.148,4.834,train
NIA_SL_WORD1194_REAL13_L,알다,L,generated_from_REAL13_keypoint,1.807,3.148,4.834,train
NIA_SL_WORD1194_REAL13_R,알다,R,generated_from_REAL13_keypoint,1.807,3.148,4.834,train
NIA_SL_WORD1194_REAL13_U,알다,U,generated_from_REAL13_keypoint,1.807,3.148,4.834,validation
NIA_SL_WORD1197_REAL13_D,배고프다,D,generated_from_REAL13_keypoint,1.832,3.322,5.034,train
NIA_SL_WORD1197_REAL13_F,배고프다,F,generated_from_REAL13_keypoint,1.832,3.322,5.034,train
NIA_SL_WORD1197_REAL13_L,배고프다,L,generated_from_REAL13_keypoint,1.832,3.322,5.034,train
NIA_SL_WORD1197_REAL13_R,배고프다,R,generated_from_REAL13_keypoint,1.832,3.322,5.034,train
NIA_SL_WORD1197_REAL13_U,배고프다,U,generated_from_REAL13_keypoint,1.832,3.322,5.034,validation
NIA_SL_WORD1200_REAL13_D,배부르다,D,generated_from_REAL13_keypoint,1.553,2.862,4.534,train
NIA_SL_WORD1200_REAL13_F,배부르다,F,generated_from_REAL13_keypoint,1.553,2.862,4.534,train
NIA_SL_WORD1200_REAL13_L,배부르다,L,generated_from_REAL13_keypoint,1.553,2.862,4.534,train
NIA_SL_WORD1200_REAL13_R,배부르다,R,generated_from_REAL13_keypoint,1.553,2.862,4.534,train
NIA_SL_WORD1200_REAL13_U,배부르다,U,generated_from_REAL13_keypoint,1.553,2.862,4.534,validation
NIA_SL_WORD1205_REAL13_D,우습다,D,generated_from_REAL13_keypoint,1.711,2.974,4.8,train
NIA_SL_WORD1205_REAL13_F,우습다,F,generated_from_REAL13_keypoint,1.711,2.974,4.8,train
NIA_SL_WORD1205_REAL13_L,우습다,L,generated_from_REAL13_keypoint,1.711,2.974,4.8,train
NIA_SL_WORD1205_REAL13_R,우습다,R,generated_from_REAL13_keypoint,1.711,2.974,4.8,train
NIA_SL_WORD1205_REAL13_U,우습다,U,generated_from_REAL13_keypoint,1.711,2.974,4.8,validation
NIA_SL_WORD1206_REAL13_D,똑똑하다,D,generated_from_REAL13_keypoint,1.818,3.154,4.967,train
NIA_SL_WORD1206_REAL13_F,똑똑하다,F,generated_from_REAL13_keypoint,1.818,3.154,4.967,train
NIA_SL_WORD1206_REAL13_L,똑똑하다,L,generated_from_REAL13_keypoint,1.818,3.154,4.967,train
NIA_SL_WORD1206_REAL13_R,똑똑하다,R,generated_from_REAL13_keypoint,1.818,3.154,4.967,train
NIA_SL_WORD1206_REAL13_U,똑똑하다,U,generated_from_REAL13_keypoint,1.818,3.154,4.967,validation
NIA_SL_WORD1208_REAL13_D,애매하다,D,generated_from_REAL13_keypoint,1.646,2.822,4.8,train
NIA_SL_WORD1208_REAL13_F,애매하다,F,generated_from_REAL13_keypoint,1.646,2.822,4.8,train
NIA_SL_WORD1208_REAL13_L,애매하다,L,generated_from_REAL13_keypoint,1.646,2.822,4.8,train
NIA_SL_WORD1208_REAL13_R,애매하다,R,generated_from_REAL13_keypoint,1.646,2.822,4.8,train
NIA_SL_WORD1208_REAL13_U,애매하다,U,generated_from_REAL13_keypoint,1.646,2.822,4.8,validation
NIA_SL_WORD1209_REAL13_D,흔들리다,D,generated_from_REAL13_keypoint,1.661,3.015,4.667,train
NIA_SL_WORD1209_REAL13_F,흔들리다,F,generated_from_REAL13_keypoint,1.661,3.015,4.667,train
NIA_SL_WORD1209_REAL13_L,흔들리다,L,generated_from_REAL13_keypoint,1.661,3.015,4.667,train
NIA_SL_WORD1209_REAL13_R,흔들리다,R,generated_from_REAL13_keypoint,1.661,3.015,4.667,train
NIA_SL_WORD1209_REAL13_U,흔들리다,U,generated_from_REAL13_keypoint,1.661,3.015,4.667,validation
NIA_SL_WORD1211_REAL13_D,어렵다,D,generated_from_REAL13_keypoint,1.65,2.958,4.534,train
NIA_SL_WORD1211_REAL13_F,어렵다,F,generated_from_REAL13_keypoint,1.65,2.958,4.534,train
NIA_SL_WORD1211_REAL13_L,어렵다,L,generated_from_REAL13_keypoint,1.65,2.958,4.534,train
NIA_SL_WORD1211_REAL13_R,어렵다,R,generated_from_REAL13_keypoint,1.65,2.958,4.534,train
NIA_SL_WORD1211_REAL13_U,어렵다,U,generated_from_REAL13_keypoint,1.65,2.958,4.534,validation
NIA_SL_WORD1212_REAL13_D,지겹다,D,generated_from_REAL13_keypoint,1.693,2.881,4.767,train
NIA_SL_WORD1212_REAL13_F,지겹다,F,generated_from_REAL13_keypoint,1.693,2.881,4.767,train
NIA_SL_WORD1212_REAL13_L,지겹다,L,generated_from_REAL13_keypoint,1.693,2.881,4.767,train
NIA_SL_WORD1212_REAL13_R,지겹다,R,generated_from_REAL13_keypoint,1.693,2.881,4.767,train
NIA_SL_WORD1212_REAL13_U,지겹다,U,generated_from_REAL13_keypoint,1.693,2.881,4.767,validation
NIA_SL_WORD1213_REAL13_D,낳다,D,generated_from_REAL13_keypoint,1.583,2.885,4.6,train
NIA_SL_WORD1213_REAL13_F,낳다,F,generated_from_REAL13_keypoint,1.583,2.885,4.6,train
NIA_SL_WORD1213_REAL13_L,낳다,L,generated_from_REAL13_keypoint,1.583,2.885,4.6,train
NIA_SL_WORD1213_REAL13_R,낳다,R,generated_from_REAL13_keypoint,1.583,2.885,4.6,train
NIA_SL_WORD1213_REAL13_U,낳다,U,generated_from_REAL13_keypoint,1.583,2.885,4.6,validation
NIA_SL_WORD1214_REAL13_D,망설이다,D,generated_from_REAL13_keypoint,1.548,3.148,5.0,train
NIA_SL_WORD1214_REAL13_F,망설이다,F,generated_from_REAL13_keypoint,1.548,3.148,5.0,train
NIA_SL_WORD1214_REAL13_L,망설이다,L,generated_from_REAL13_keypoint,1.548,3.148,5.0,train
NIA_SL_WORD1214_REAL13_R,망설이다,R,generated_from_REAL13_keypoint,1.548,3.148,5.0,train
NIA_SL_WORD1214_REAL13_U,망설이다,U,generated_from_REAL13_keypoint,1.548,3.148,5.0,validation
NIA_SL_WORD1216_REAL13_D,친하다,D,generated_from_REAL13_keypoint,1.262,2.936,4.6,train
NIA_SL_WORD1216_REAL13_F,친하다,F,generated_from_REAL13_keypoint,1.262,2.936,4.6,train
NIA_SL_WORD1216_REAL13_L,친하다,L,generated_from_REAL13_keypoint,1.262,2.936,4.6,train
NIA_SL_WORD1216_REAL13_R,친하다,R,generated_from_REAL13_keypoint,1.262,2.936,4.6,train
NIA_SL_WORD1216_REAL13_U,친하다,U,generated_from_REAL13_keypoint,1.262,2.936,4.6,validation
NIA_SL_WORD1219_REAL13_D,냄새맡다,D,generated_from_REAL13_keypoint,1.463,3.029,4.8,train
NIA_SL_WORD1219_REAL13_F,냄새맡다,F,generated_from_REAL13_keypoint,1.463,3.029,4.8,train
NIA_SL_WORD1219_REAL13_L,냄새맡다,L,generated_from_REAL13_keypoint,1.463,3.029,4.8,train
NIA_SL_WORD1219_REAL13_R,냄새맡다,R,generated_from_REAL13_keypoint,1.463,3.029,4.8,train
NIA_SL_WORD1219_REAL13_U,냄새맡다,U,generated_from_REAL13_keypoint,1.463,3.029,4.8,validation
NIA_SL_WORD1220_REAL13_D,부럽다,D,generated_from_REAL13_keypoint,1.641,3.035,4.6,train
NIA_SL_WORD1220_REAL13_F,부럽다,F,generated_from_REAL13_keypoint,1.641,3.035,4.6,train
NIA_SL_WORD1220_REAL13_L,부럽다,L,generated_from_REAL13_keypoint,1.641,3.035,4.6,train
NIA_SL_WORD1220_REAL13_R,부럽다,R,generated_from_REAL13_keypoint,1.641,3.035,4.6,train
NIA_SL_WORD1220_REAL13_U,부럽다,U,generated_from_REAL13_keypoint,1.641,3.035,4.6,validation
NIA_SL_WORD1222_REAL13_D,힘들다,D,generated_from_REAL13_keypoint,1.752,2.917,4.734,train
NIA_SL_WORD1222_REAL13_F,힘들다,F,generated_from_REAL13_keypoint,1.752,2.917,4.734,train
NIA_SL_WORD1222_REAL13_L,힘들다,L,generated_from_REAL13_keypoint,1.752,2.917,4.734,train
NIA_SL_WORD1222_REAL13_R,힘들다,R,generated_from_REAL13_keypoint,1.752,2.917,4.734,train
NIA_SL_WORD1222_REAL13_U,힘들다,U,generated_from_REAL13_keypoint,1.752,2.917,4.734,validation
NIA_SL_WORD1224_REAL13_D,웃다,D,generated_from_REAL13_keypoint,1.884,3.175,5.067,train
NIA_SL_WORD1224_REAL13_F,웃다,F,generated_from_REAL13_keypoint,1.884,3.175,5.067,train
NIA_SL_WORD1224_REAL13_L,웃다,L,generated_from_REAL13_keypoint,1.884,3.175,5.067,train
NIA_SL_WORD1224_REAL13_R,웃다,R,generated_from_REAL13_keypoint,1.884,3.175,5.067,train
NIA_SL_WORD1224_REAL13_U,웃다,U,generated_from_REAL13_keypoint,1.884,3.175,5.067,validation
NIA_SL_WORD1227_REAL13_D,너그럽다,D,generated_from_REAL13_keypoint,1.711,2.996,4.934,train
NIA_SL_WORD1227_REAL13_F,너그럽다,F,generated_from_REAL13_keypoint,1.711,2.996,4.934,train
NIA_SL_WORD1227_REAL13_L,너그럽다,L,generated_from_REAL13_keypoint,1.711,2.996,4.934,train
NIA_SL_WORD1227_REAL13_R,너그럽다,R,generated_from_REAL13_keypoint,1.711,2.996,4.934,train
NIA_SL_WORD1227_REAL13_U,너그럽다,U,generated_from_REAL13_keypoint,1.711,2.996,4.934,validation
NIA_SL_WORD1229_REAL13_D,쓰러지다,D,generated_from_REAL13_keypoint,1.642,3.208,4.734,train
NIA_SL_WORD1229_REAL13_F,쓰러지다,F,generated_from_REAL13_keypoint,1.642,3.208,4.734,train
NIA_SL_WORD1229_REAL13_L,쓰러지다,L,generated_from_REAL13_keypoint,1.642,3.208,4.734,train
NIA_SL_WORD1229_REAL13_R,쓰러지다,R,generated_from_REAL13_keypoint,1.642,3.208,4.734,train
NIA_SL_WORD1229_REAL13_U,쓰러지다,U,generated_from_REAL13_keypoint,1.642,3.208,4.734,validation
NIA_SL_WORD1231_REAL13_D,나누다,D,generated_from_REAL13_keypoint,1.648,3.059,4.9,train
NIA_SL_WORD1231_REAL13_F,나누다,F,generated_from_REAL13_keypoint,1.648,3.059,4.9,train
NIA_SL_WORD1231_REAL13_L,나누다,L,generated_from_REAL13_keypoint,1.648,3.059,4.9,train
NIA_SL_WORD1231_REAL13_R,나누다,R,generated_from_REAL13_keypoint,1.648,3.059,4.9,train
NIA_SL_WORD1231_REAL13_U,나누다,U,generated_from_REAL13_keypoint,1.648,3.059,4.9,validation
NIA_SL_WORD1232_REAL13_D,쉽다,D,generated_from_REAL13_keypoint,1.527,2.835,4.6,train
NIA_SL_WORD1232_REAL13_F,쉽다,F,generated_from_REAL13_keypoint,1.527,2.835,4.6,train
NIA_SL_WORD1232_REAL13_L,쉽다,L,generated_from_REAL13_keypoint,1.527,2.835,4.6,train
NIA_SL_WORD1232_REAL13_R,쉽다,R,generated_from_REAL13_keypoint,1.527,2.835,4.6,train
NIA_SL_WORD1232_REAL13_U,쉽다,U,generated_from_REAL13_keypoint,1.527,2.835,4.6,validation
NIA_SL_WORD1233_REAL13_D,평가,D,generated_from_REAL13_keypoint,1.502,2.861,4.834,train
NIA_SL_WORD1233_REAL13_F,평가,F,generated_from_REAL13_keypoint,1.502,2.861,4.834,train
NIA_SL_WORD1233_REAL13_L,평가,L,generated_from_REAL13_keypoint,1.502,2.861,4.834,train
NIA_SL_WORD1233_REAL13_R,평가,R,generated_from_REAL13_keypoint,1.502,2.861,4.834,train
NIA_SL_WORD1233_REAL13_U,평가,U,generated_from_REAL13_keypoint,1.502,2.861,4.834,validation
NIA_SL_WORD1236_REAL13_D,화나다,D,generated_from_REAL13_keypoint,1.707,2.717,4.334,train
NIA_SL_WORD1236_REAL13_F,화나다,F,generated_from_REAL13_keypoint,1.707,2.717,4.334,train
NIA_SL_WORD1236_REAL13_L,화나다,L,generated_from_REAL13_keypoint,1.707,2.717,4.334,train
NIA_SL_WORD1236_REAL13_R,화나다,R,generated_from_REAL13_keypoint,1.707,2.717,4.334,train
NIA_SL_WORD1236_REAL13_U,화나다,U,generated_from_REAL13_keypoint,1.707,2.717,4.334,validation
NIA_SL_WORD1238_REAL13_D,짓밟다,D,generated_from_REAL13_keypoint,1.794,3.01,4.6,train
NIA_SL_WORD1238_REAL13_F,짓밟다,F,generated_from_REAL13_keypoint,1.794,3.01,4.6,train
NIA_SL_WORD1238_REAL13_L,짓밟다,L,generated_from_REAL13_keypoint,1.794,3.01,4.6,train
NIA_SL_WORD1238_REAL13_R,짓밟다,R,generated_from_REAL13_keypoint,1.794,3.01,4.6,train
NIA_SL_WORD1238_REAL13_U,짓밟다,U,generated_from_REAL13_keypoint,1.794,3.01,4.6,validation
NIA_SL_WORD1240_REAL13_D,놀라다,D,generated_from_REAL13_keypoint,1.542,2.644,4.267,train
NIA_SL_WORD1240_REAL13_F,놀라다,F,generated_from_REAL13_keypoint,1.542,2.644,4.267,train
NIA_SL_WORD1240_REAL13_L,놀라다,L,generated_from_REAL13_keypoint,1.542,2.644,4.267,train
NIA_SL_WORD1240_REAL13_R,놀라다,R,generated_from_REAL13_keypoint,1.542,2.644,4.267,train
NIA_SL_WORD1240_REAL13_U,놀라다,U,generated_from_REAL13_keypoint,1.542,2.644,4.267,validation
NIA_SL_WORD1244_REAL13_D,졸리다,D,generated_from_REAL13_keypoint,2.02,3.345,5.034,train
NIA_SL_WORD1244_REAL13_F,졸리다,F,generated_from_REAL13_keypoint,2.02,3.345,5.034,train
NIA_SL_WORD1244_REAL13_L,졸리다,L,generated_from_REAL13_keypoint,2.02,3.345,5.034,train
NIA_SL_WORD1244_REAL13_R,졸리다,R,generated_from_REAL13_keypoint,2.02,3.345,5.034,train
NIA_SL_WORD1244_REAL13_U,졸리다,U,generated_from_REAL13_keypoint,2.02,3.345,5.034,validation
NIA_SL_WORD1245_REAL13_D,잠자다,D,generated_from_REAL13_keypoint,1.701,3.009,4.7,train
NIA_SL_WORD1245_REAL13_F,잠자다,F,generated_from_REAL13_keypoint,1.701,3.009,4.7,train
NIA_SL_WORD1245_REAL13_L,잠자다,L,generated_from_REAL13_keypoint,1.701,3.009,4.7,train
NIA_SL_WORD1245_REAL13_R,잠자다,R,generated_from_REAL13_keypoint,1.701,3.009,4.7,train
NIA_SL_WORD1245_REAL13_U,잠자다,U,generated_from_REAL13_keypoint,1.701,3.009,4.7,validation
NIA_SL_WORD1246_REAL13_D,뺨맞다,D,generated_from_REAL13_keypoint,1.846,3.022,4.634,train
NIA_SL_WORD1246_REAL13_F,뺨맞다,F,generated_from_REAL13_keypoint,1.846,3.022,4.634,train
NIA_SL_WORD1246_REAL13_L,뺨맞다,L,generated_from_REAL13_keypoint,1.846,3.022,4.634,train
NIA_SL_WORD1246_REAL13_R,뺨맞다,R,generated_from_REAL13_keypoint,1.846,3.022,4.634,train
NIA_SL_WORD1246_REAL13_U,뺨맞다,U,generated_from_REAL13_keypoint,1.846,3.022,4.634,validation
NIA_SL_WORD1248_REAL13_D,춥다,D,generated_from_REAL13_keypoint,1.62,2.853,4.334,train
NIA_SL_WORD1248_REAL13_F,춥다,F,generated_from_REAL13_keypoint,1.62,2.853,4.334,train
NIA_SL_WORD1248_REAL13_L,춥다,L,generated_from_REAL13_keypoint,1.62,2.853,4.334,train
NIA_SL_WORD1248_REAL13_R,춥다,R,generated_from_REAL13_keypoint,1.62,2.853,4.334,train
NIA_SL_WORD1248_REAL13_U,춥다,U,generated_from_REAL13_keypoint,1.62,2.853,4.334,validation
NIA_SL_WORD1250_REAL13_D,몰리다,D,generated_from_REAL13_keypoint,1.817,3.033,5.0,train
NIA_SL_WORD1250_REAL13_F,몰리다,F,generated_from_REAL13_keypoint,1.817,3.033,5.0,train
NIA_SL_WORD1250_REAL13_L,몰리다,L,generated_from_REAL13_keypoint,1.817,3.033,5.0,train
NIA_SL_WORD1250_REAL13_R,몰리다,R,generated_from_REAL13_keypoint,1.817,3.033,5.0,train
NIA_SL_WORD1250_REAL13_U,몰리다,U,generated_from_REAL13_keypoint,1.817,3.033,5.0,validation
NIA_SL_WORD1254_REAL13_D,두근거리다,D,generated_from_REAL13_keypoint,1.831,3.099,4.8,train
NIA_SL_WORD1254_REAL13_F,두근거리다,F,generated_from_REAL13_keypoint,1.831,3.099,4.8,train
NIA_SL_WORD1254_REAL13_L,두근거리다,L,generated_from_REAL13_keypoint,1.831,3.099,4.8,train
NIA_SL_WORD1254_REAL13_R,두근거리다,R,generated_from_REAL13_keypoint,1.831,3.099,4.8,train
NIA_SL_WORD1254_REAL13_U,두근거리다,U,generated_from_REAL13_keypoint,1.831,3.099,4.8,validation
NIA_SL_WORD1255_REAL13_D,짜증,D,generated_from_REAL13_keypoint,1.694,2.939,4.567,train
NIA_SL_WORD1255_REAL13_F,짜증,F,generated_from_REAL13_keypoint,1.694,2.939,4.567,train
NIA_SL_WORD1255_REAL13_L,짜증,L,generated_from_REAL13_keypoint,1.694,2.939,4.567,train
NIA_SL_WORD1255_REAL13_R,짜증,R,generated_from_REAL13_keypoint,1.694,2.939,4.567,train
NIA_SL_WORD1255_REAL13_U,짜증,U,generated_from_REAL13_keypoint,1.694,2.939,4.567,validation
NIA_SL_WORD1258_REAL13_D,훑어보다,D,generated_from_REAL13_keypoint,1.579,2.921,4.4,train
NIA_SL_WORD1258_REAL13_F,훑어보다,F,generated_from_REAL13_keypoint,1.579,2.921,4.4,train
NIA_SL_WORD1258_REAL13_L,훑어보다,L,generated_from_REAL13_keypoint,1.579,2.921,4.4,train
NIA_SL_WORD1258_REAL13_R,훑어보다,R,generated_from_REAL13_keypoint,1.579,2.921,4.4,train
NIA_SL_WORD1258_REAL13_U,훑어보다,U,generated_from_REAL13_keypoint,1.579,2.921,4.4,validation
NIA_SL_WORD1261_REAL13_D,참다,D,generated_from_REAL13_keypoint,2.302,3.587,5.267,train
NIA_SL_WORD1261_REAL13_F,참다,F,generated_from_REAL13_keypoint,2.302,3.587,5.267,train
NIA_SL_WORD1261_REAL13_L,참다,L,generated_from_REAL13_keypoint,2.302,3.587,5.267,train
NIA_SL_WORD1261_REAL13_R,참다,R,generated_from_REAL13_keypoint,2.302,3.587,5.267,train
NIA_SL_WORD1261_REAL13_U,참다,U,generated_from_REAL13_keypoint,2.302,3.587,5.267,validation
NIA_SL_WORD1263_REAL13_D,늙다,D,generated_from_REAL13_keypoint,1.537,2.644,4.834,train
NIA_SL_WORD1263_REAL13_F,늙다,F,generated_from_REAL13_keypoint,1.537,2.644,4.834,train
NIA_SL_WORD1263_REAL13_L,늙다,L,generated_from_REAL13_keypoint,1.537,2.644,4.834,train
NIA_SL_WORD1263_REAL13_R,늙다,R,generated_from_REAL13_keypoint,1.537,2.644,4.834,train
NIA_SL_WORD1263_REAL13_U,늙다,U,generated_from_REAL13_keypoint,1.537,2.644,4.834,validation
NIA_SL_WORD1266_REAL13_D,까다롭다,D,generated_from_REAL13_keypoint,1.493,2.715,4.734,train
NIA_SL_WORD1266_REAL13_F,까다롭다,F,generated_from_REAL13_keypoint,1.493,2.715,4.734,train
NIA_SL_WORD1266_REAL13_L,까다롭다,L,generated_from_REAL13_keypoint,1.493,2.715,4.734,train
NIA_SL_WORD1266_REAL13_R,까다롭다,R,generated_from_REAL13_keypoint,1.493,2.715,4.734,train
NIA_SL_WORD1266_REAL13_U,까다롭다,U,generated_from_REAL13_keypoint,1.493,2.715,4.734,validation
NIA_SL_WORD1269_REAL13_D,못하다,D,generated_from_REAL13_keypoint,1.277,2.304,4.1,train
NIA_SL_WORD1269_REAL13_F,못하다,F,generated_from_REAL13_keypoint,1.277,2.304,4.1,train
NIA_SL_WORD1269_REAL13_L,못하다,L,generated_from_REAL13_keypoint,1.277,2.304,4.1,train
NIA_SL_WORD1269_REAL13_R,못하다,R,generated_from_REAL13_keypoint,1.277,2.304,4.1,train
NIA_SL_WORD1269_REAL13_U,못하다,U,generated_from_REAL13_keypoint,1.277,2.304,4.1,validation
NIA_SL_WORD1271_REAL13_D,부드럽다,D,generated_from_REAL13_keypoint,1.579,2.961,4.4,train
NIA_SL_WORD1271_REAL13_F,부드럽다,F,generated_from_REAL13_keypoint,1.579,2.961,4.4,train
NIA_SL_WORD1271_REAL13_L,부드럽다,L,generated_from_REAL13_keypoint,1.579,2.961,4.4,train
NIA_SL_WORD1271_REAL13_R,부드럽다,R,generated_from_REAL13_keypoint,1.579,2.961,4.4,train
NIA_SL_WORD1271_REAL13_U,부드럽다,U,generated_from_REAL13_keypoint,1.579,2.961,4.4,validation
NIA_SL_WORD1273_REAL13_D,일어나다,D,generated_from_REAL13_keypoint,1.886,3.28,4.867,train
NIA_SL_WORD1273_REAL13_F,일어나다,F,generated_from_REAL13_keypoint,1.886,3.28,4.867,train
NIA_SL_WORD1273_REAL13_L,일어나다,L,generated_from_REAL13_keypoint,1.886,3.28,4.867,train
NIA_SL_WORD1273_REAL13_R,일어나다,R,generated_from_REAL13_keypoint,1.886,3.28,4.867,train
NIA_SL_WORD1273_REAL13_U,일어나다,U,generated_from_REAL13_keypoint,1.886,3.28,4.867,validation
NIA_SL_WORD1274_REAL13_D,달리다,D,generated_from_REAL13_keypoint,1.53,2.912,3.767,train
NIA_SL_WORD1274_REAL13_F,달리다,F,generated_from_REAL13_keypoint,1.53,2.912,3.767,train
NIA_SL_WORD1274_REAL13_L,달리다,L,generated_from_REAL13_keypoint,1.53,2.912,3.767,train
NIA_SL_WORD1274_REAL13_R,달리다,R,generated_from_REAL13_keypoint,1.53,2.912,3.767,train
NIA_SL_WORD1274_REAL13_U,달리다,U,generated_from_REAL13_keypoint,1.53,2.912,3.767,validation
NIA_SL_WORD1278_REAL13_D,싫다,D,generated_from_REAL13_keypoint,1.601,2.565,4.234,train
NIA_SL_WORD1278_REAL13_F,싫다,F,generated_from_REAL13_keypoint,1.601,2.565,4.234,train
NIA_SL_WORD1278_REAL13_L,싫다,L,generated_from_REAL13_keypoint,1.601,2.565,4.234,train
NIA_SL_WORD1278_REAL13_R,싫다,R,generated_from_REAL13_keypoint,1.601,2.565,4.234,train
NIA_SL_WORD1278_REAL13_U,싫다,U,generated_from_REAL13_keypoint,1.601,2.565,4.234,validation
NIA_SL_WORD1283_REAL13_D,사라지다,D,generated_from_REAL13_keypoint,1.316,2.377,4.034,train
NIA_SL_WORD1283_REAL13_F,사라지다,F,generated_from_REAL13_keypoint,1.316,2.377,4.034,train
NIA_SL_WORD1283_REAL13_L,사라지다,L,generated_from_REAL13_keypoint,1.316,2.377,4.034,train
NIA_SL_WORD1283_REAL13_R,사라지다,R,generated_from_REAL13_keypoint,1.316,2.377,4.034,train
NIA_SL_WORD1283_REAL13_U,사라지다,U,generated_from_REAL13_keypoint,1.316,2.377,4.034,validation
NIA_SL_WORD1284_REAL13_D,야단치다,D,generated_from_REAL13_keypoint,1.751,2.818,4.367,train
NIA_SL_WORD1284_REAL13_F,야단치다,F,generated_from_REAL13_keypoint,1.751,2.818,4.367,train
NIA_SL_WORD1284_REAL13_L,야단치다,L,generated_from_REAL13_keypoint,1.751,2.818,4.367,train
NIA_SL_WORD1284_REAL13_R,야단치다,R,generated_from_REAL13_keypoint,1.751,2.818,4.367,train
NIA_SL_WORD1284_REAL13_U,야단치다,U,generated_from_REAL13_keypoint,1.751,2.818,4.367,validation
NIA_SL_WORD1290_REAL13_D,감사,D,generated_from_REAL13_keypoint,1.535,2.786,4.5,train
NIA_SL_WORD1290_REAL13_F,감사,F,generated_from_REAL13_keypoint,1.535,2.786,4.5,train
NIA_SL_WORD1290_REAL13_L,감사,L,generated_from_REAL13_keypoint,1.535,2.786,4.5,train
NIA_SL_WORD1290_REAL13_R,감사,R,generated_from_REAL13_keypoint,1.535,2.786,4.5,train
NIA_SL_WORD1290_REAL13_U,감사,U,generated_from_REAL13_keypoint,1.535,2.786,4.5,validation
NIA_SL_WORD1292_REAL13_D,초대,D,generated_from_REAL13_keypoint,1.554,2.764,4.434,train
NIA_SL_WORD1292_REAL13_F,초대,F,generated_from_REAL13_keypoint,1.554,2.764,4.434,train
NIA_SL_WORD1292_REAL13_L,초대,L,generated_from_REAL13_keypoint,1.554,2.764,4.434,train
NIA_SL_WORD1292_REAL13_R,초대,R,generated_from_REAL13_keypoint,1.554,2.764,4.434,train
NIA_SL_WORD1292_REAL13_U,초대,U,generated_from_REAL13_keypoint,1.554,2.764,4.434,validation
NIA_SL_WORD1294_REAL13_D,걱정,D,generated_from_REAL13_keypoint,1.568,3.197,4.9,train
NIA_SL_WORD1294_REAL13_F,걱정,F,generated_from_REAL13_keypoint,1.568,3.197,4.9,train
NIA_SL_WORD1294_REAL13_L,걱정,L,generated_from_REAL13_keypoint,1.568,3.197,4.9,train
NIA_SL_WORD1294_REAL13_R,걱정,R,generated_from_REAL13_keypoint,1.568,3.197,4.9,train
NIA_SL_WORD1294_REAL13_U,걱정,U,generated_from_REAL13_keypoint,1.568,3.197,4.9,validation
NIA_SL_WORD1295_REAL13_D,걷다,D,generated_from_REAL13_keypoint,1.337,2.759,4.434,train
NIA_SL_WORD1295_REAL13_F,걷다,F,generated_from_REAL13_keypoint,1.337,2.759,4.434,train
NIA_SL_WORD1295_REAL13_L,걷다,L,generated_from_REAL13_keypoint,1.337,2.759,4.434,train
