scenario,segment_index,segment_name,expected,spatial_variant,segment_variant,start_sec,end_sec,duration_sec,hand_frames,pred_label,pred_conf,target_conf,target_rank,top5,top1_hit
merge2,1,다리,다리,orig,extend_tail_0.2,0.0,3.67,3.67,45,다리,0.999738872051239,0.999738872051239,1,"[{""label"": ""다리"", ""confidence"": 0.999738872051239}, {""label"": ""겨드랑이"", ""confidence"": 7.752231613267213e-05}, {""label"": ""맥없다"", ""confidence"": 7.252440991578624e-05}, {""label"": ""종아리맞다"", ""confidence"": 4.816537693841383e-05}, {""label"": ""공식발표"", ""confidence"": 9.488124305789825e-06}]",True
merge2,1,다리,다리,orig,extend_both_0.2,0.0,3.67,3.67,45,다리,0.999738872051239,0.999738872051239,1,"[{""label"": ""다리"", ""confidence"": 0.999738872051239}, {""label"": ""겨드랑이"", ""confidence"": 7.752231613267213e-05}, {""label"": ""맥없다"", ""confidence"": 7.252440991578624e-05}, {""label"": ""종아리맞다"", ""confidence"": 4.816537693841383e-05}, {""label"": ""공식발표"", ""confidence"": 9.488124305789825e-06}]",True
merge2,1,다리,다리,orig,shift_left_0.2,0.0,3.27,3.27,40,다리,0.9998738765716553,0.9998738765716553,1,"[{""label"": ""다리"", ""confidence"": 0.9998738765716553}, {""label"": ""맥없다"", ""confidence"": 4.010611883131787e-05}, {""label"": ""겨드랑이"", ""confidence"": 3.2409119739895687e-05}, {""label"": ""종아리맞다"", ""confidence"": 1.6195992429857142e-05}, {""label"": ""공식발표"", ""confidence"": 3.890672815032303e-06}]",True
merge2,1,다리,다리,orig,shift_right_0.2,0.2,3.67,3.47,42,다리,0.9996325969696045,0.9996325969696045,1,"[{""label"": ""다리"", ""confidence"": 0.9996325969696045}, {""label"": ""겨드랑이"", ""confidence"": 0.00012223879457451403}, {""label"": ""맥없다"", ""confidence"": 7.771096716169268e-05}, {""label"": ""종아리맞다"", ""confidence"": 4.546330455923453e-05}, {""label"": ""공식발표"", ""confidence"": 1.68839924299391e-05}]",True
merge2,2,골절,골절,orig,base,3.47,7.97,4.5,53,골절,0.8853723406791687,0.8853723406791687,1,"[{""label"": ""골절"", ""confidence"": 0.8853723406791687}, {""label"": ""열배"", ""confidence"": 0.052011411637067795}, {""label"": ""맹세"", ""confidence"": 0.013389009051024914}, {""label"": ""여드름"", ""confidence"": 0.007761448621749878}, {""label"": ""낚시대"", ""confidence"": 0.007313491776585579}]",True
merge2,2,골절,골절,orig,trim_head_0.2,3.67,7.97,4.3,50,골절,0.8615950345993042,0.8615950345993042,1,"[{""label"": ""골절"", ""confidence"": 0.8615950345993042}, {""label"": ""열배"", ""confidence"": 0.0680156722664833}, {""label"": ""낚시대"", ""confidence"": 0.013347737491130829}, {""label"": ""면제"", ""confidence"": 0.012252169661223888}, {""label"": ""이집트"", ""confidence"": 0.008699199184775352}]",True
merge2,2,골절,골절,orig,trim_tail_0.2,3.47,7.77,4.3,51,골절,0.8874354958534241,0.8874354958534241,1,"[{""label"": ""골절"", ""confidence"": 0.8874354958534241}, {""label"": ""열배"", ""confidence"": 0.06205276399850845}, {""label"": ""면제"", ""confidence"": 0.020712805911898613}, {""label"": ""가다"", ""confidence"": 0.003038466442376375}, {""label"": ""여드름"", ""confidence"": 0.002602281281724572}]",True
merge2,2,골절,골절,orig,trim_both_0.2,3.67,7.77,4.1,48,골절,0.8804491758346558,0.8804491758346558,1,"[{""label"": ""골절"", ""confidence"": 0.8804491758346558}, {""label"": ""열배"", ""confidence"": 0.06373939663171768}, {""label"": ""면제"", ""confidence"": 0.013147597201168537}, {""label"": ""여드름"", ""confidence"": 0.004443516489118338}, {""label"": ""이집트"", ""confidence"": 0.004078082274645567}]",True
merge2,2,골절,골절,orig,trim_head_0.4,3.87,7.97,4.1,48,골절,0.5750689506530762,0.5750689506530762,1,"[{""label"": ""골절"", ""confidence"": 0.5750689506530762}, {""label"": ""열배"", ""confidence"": 0.26335710287094116}, {""label"": ""낚시대"", ""confidence"": 0.04892231896519661}, {""label"": ""여드름"", ""confidence"": 0.02821454592049122}, {""label"": ""면제"", ""confidence"": 0.01891108974814415}]",True
merge2,2,골절,골절,orig,trim_tail_0.4,3.47,7.57,4.1,48,골절,0.9292763471603394,0.9292763471603394,1,"[{""label"": ""골절"", ""confidence"": 0.9292763471603394}, {""label"": ""열배"", ""confidence"": 0.02758348174393177}, {""label"": ""면제"", ""confidence"": 0.008679859340190887}, {""label"": ""달인"", ""confidence"": 0.004651810508221388}, {""label"": ""여드름"", ""confidence"": 0.004223839845508337}]",True
merge2,2,골절,골절,orig,trim_both_0.4,3.87,7.57,3.7,43,골절,0.7392498254776001,0.7392498254776001,1,"[{""label"": ""골절"", ""confidence"": 0.7392498254776001}, {""label"": ""열배"", ""confidence"": 0.14658835530281067}, {""label"": ""여드름"", ""confidence"": 0.016399769112467766}, {""label"": ""면제"", ""confidence"": 0.015498524531722069}, {""label"": ""달인"", ""confidence"": 0.007231223396956921}]",True
merge2,2,골절,골절,orig,extend_head_0.2,3.27,7.97,4.7,55,골절,0.9040133953094482,0.9040133953094482,1,"[{""label"": ""골절"", ""confidence"": 0.9040133953094482}, {""label"": ""열배"", ""confidence"": 0.043479714542627335}, {""label"": ""맹세"", ""confidence"": 0.009289096109569073}, {""label"": ""낚시대"", ""confidence"": 0.006935985293239355}, {""label"": ""여드름"", ""confidence"": 0.006793688517063856}]",True
merge2,2,골절,골절,orig,extend_tail_0.2,3.47,8.17,4.7,56,골절,0.9404059052467346,0.9404059052467346,1,"[{""label"": ""골절"", ""confidence"": 0.9404059052467346}, {""label"": ""열배"", ""confidence"": 0.029795058071613312}, {""label"": ""낚시대"", ""confidence"": 0.005775461904704571}, {""label"": ""면제"", ""confidence"": 0.005391296464949846}, {""label"": ""맹세"", ""confidence"": 0.003495199605822563}]",True
merge2,2,골절,골절,orig,extend_both_0.2,3.27,8.17,4.9,58,골절,0.9575548768043518,0.9575548768043518,1,"[{""label"": ""골절"", ""confidence"": 0.9575548768043518}, {""label"": ""열배"", ""confidence"": 0.02637927420437336}, {""label"": ""면제"", ""confidence"": 0.004052744712680578}, {""label"": ""낚시대"", ""confidence"": 0.0030414971988648176}, {""label"": ""영주시청"", ""confidence"": 0.0008073627250269055}]",True
merge2,2,골절,골절,orig,shift_left_0.2,3.27,7.77,4.5,53,골절,0.885819137096405,0.885819137096405,1,"[{""label"": ""골절"", ""confidence"": 0.885819137096405}, {""label"": ""열배"", ""confidence"": 0.057798758149147034}, {""label"": ""면제"", ""confidence"": 0.02065363898873329}, {""label"": ""가다"", ""confidence"": 0.006058224942535162}, {""label"": ""여드름"", ""confidence"": 0.0034997104667127132}]",True
merge2,2,골절,골절,orig,shift_right_0.2,3.67,8.17,4.5,53,골절,0.8977582454681396,0.8977582454681396,1,"[{""label"": ""골절"", ""confidence"": 0.8977582454681396}, {""label"": ""열배"", ""confidence"": 0.034424666315317154}, {""label"": ""낚시대"", ""confidence"": 0.019750481471419334}, {""label"": ""면제"", ""confidence"": 0.015565024688839912}, {""label"": ""맹세"", ""confidence"": 0.005793063435703516}]",True
merge2,3,아프다,아프다,orig,base,7.97,10.433,2.463,29,여자,0.7422060966491699,0.0005492041818797588,40,"[{""label"": ""여자"", ""confidence"": 0.7422060966491699}, {""label"": ""여동생"", ""confidence"": 0.045023754239082336}, {""label"": ""가다"", ""confidence"": 0.04343938082456589}, {""label"": ""천호"", ""confidence"": 0.028107084333896637}, {""label"": ""형편없다"", ""confidence"": 0.014452730305492878}]",False
merge2,3,아프다,아프다,orig,trim_head_0.2,8.17,10.433,2.263,26,가다,0.7833282947540283,0.0006443349993787706,25,"[{""label"": ""가다"", ""confidence"": 0.7833282947540283}, {""label"": ""여자"", ""confidence"": 0.06489261984825134}, {""label"": ""여동생"", ""confidence"": 0.054695531725883484}, {""label"": ""얕보다"", ""confidence"": 0.020445480942726135}, {""label"": ""내버려두다"", ""confidence"": 0.01334377285093069}]",False
merge2,3,아프다,아프다,orig,trim_tail_0.2,7.97,10.257,2.287,28,여자,0.7390398383140564,0.000612194009590894,37,"[{""label"": ""여자"", ""confidence"": 0.7390398383140564}, {""label"": ""여동생"", ""confidence"": 0.047377705574035645}, {""label"": ""가다"", ""confidence"": 0.04560791328549385}, {""label"": ""천호"", ""confidence"": 0.02938193455338478}, {""label"": ""형편없다"", ""confidence"": 0.013590936549007893}]",False
merge2,3,아프다,아프다,orig,trim_both_0.2,8.17,10.257,2.087,25,가다,0.8024550676345825,0.0006462105666287243,25,"[{""label"": ""가다"", ""confidence"": 0.8024550676345825}, {""label"": ""여자"", ""confidence"": 0.057617250829935074}, {""label"": ""여동생"", ""confidence"": 0.051104892045259476}, {""label"": ""얕보다"", ""confidence"": 0.016763290390372276}, {""label"": ""내버려두다"", ""confidence"": 0.013153692707419395}]",False
merge2,3,아프다,아프다,orig,trim_head_0.4,8.37,10.433,2.063,24,가다,0.4365171790122986,0.0016137831844389439,19,"[{""label"": ""가다"", ""confidence"": 0.4365171790122986}, {""label"": ""여동생"", ""confidence"": 0.35771846771240234}, {""label"": ""내버려두다"", ""confidence"": 0.04257158935070038}, {""label"": ""결점"", ""confidence"": 0.02196025289595127}, {""label"": ""얕보다"", ""confidence"": 0.016554666683077812}]",False
merge2,3,아프다,아프다,orig,trim_tail_0.4,7.97,10.057,2.087,25,여자,0.7515837550163269,0.0006868265918456018,35,"[{""label"": ""여자"", ""confidence"": 0.7515837550163269}, {""label"": ""여동생"", ""confidence"": 0.05764392763376236}, {""label"": ""가다"", ""confidence"": 0.04765705019235611}, {""label"": ""천호"", ""confidence"": 0.022151010110974312}, {""label"": ""형편없다"", ""confidence"": 0.009721865877509117}]",False
merge2,3,아프다,아프다,orig,trim_both_0.4,8.37,10.057,1.687,20,가다,0.4777330458164215,0.001865874044597149,14,"[{""label"": ""가다"", ""confidence"": 0.4777330458164215}, {""label"": ""여동생"", ""confidence"": 0.3033124804496765}, {""label"": ""내버려두다"", ""confidence"": 0.06546543538570404}, {""label"": ""결점"", ""confidence"": 0.02722361497581005}, {""label"": ""얕보다"", ""confidence"": 0.010059230960905552}]",False
merge2,3,아프다,아프다,orig,extend_head_0.2,7.77,10.433,2.663,31,여자,0.7898480296134949,0.0003767744346987456,36,"[{""label"": ""여자"", ""confidence"": 0.7898480296134949}, {""label"": ""여동생"", ""confidence"": 0.07398395240306854}, {""label"": ""파랑"", ""confidence"": 0.024186594411730766}, {""label"": ""천호"", ""confidence"": 0.011444698087871075}, {""label"": ""영"", ""confidence"": 0.011359837837517262}]",False
merge2,3,아프다,아프다,orig,extend_tail_0.2,7.97,10.433,2.463,29,여자,0.7422060966491699,0.0005492041818797588,40,"[{""label"": ""여자"", ""confidence"": 0.7422060966491699}, {""label"": ""여동생"", ""confidence"": 0.045023754239082336}, {""label"": ""가다"", ""confidence"": 0.04343938082456589}, {""label"": ""천호"", ""confidence"": 0.028107084333896637}, {""label"": ""형편없다"", ""confidence"": 0.014452730305492878}]",False
merge2,3,아프다,아프다,orig,extend_both_0.2,7.77,10.433,2.663,31,여자,0.7898480296134949,0.0003767744346987456,36,"[{""label"": ""여자"", ""confidence"": 0.7898480296134949}, {""label"": ""여동생"", ""confidence"": 0.07398395240306854}, {""label"": ""파랑"", ""confidence"": 0.024186594411730766}, {""label"": ""천호"", ""confidence"": 0.011444698087871075}, {""label"": ""영"", ""confidence"": 0.011359837837517262}]",False
merge2,3,아프다,아프다,orig,shift_left_0.2,7.77,10.257,2.487,30,여자,0.7893424034118652,0.00040310376789420843,36,"[{""label"": ""여자"", ""confidence"": 0.7893424034118652}, {""label"": ""여동생"", ""confidence"": 0.07718808948993683}, {""label"": ""파랑"", ""confidence"": 0.024357343092560768}, {""label"": ""천호"", ""confidence"": 0.011608712375164032}, {""label"": ""영"", ""confidence"": 0.009745394811034203}]",False
merge2,3,아프다,아프다,orig,shift_right_0.2,8.17,10.433,2.263,26,가다,0.7833282947540283,0.0006443349993787706,25,"[{""label"": ""가다"", ""confidence"": 0.7833282947540283}, {""label"": ""여자"", ""confidence"": 0.06489261984825134}, {""label"": ""여동생"", ""confidence"": 0.054695531725883484}, {""label"": ""얕보다"", ""confidence"": 0.020445480942726135}, {""label"": ""내버려두다"", ""confidence"": 0.01334377285093069}]",False
merge2,1,다리,다리,hflip,base,0.0,3.47,3.47,42,기린,0.9882776141166687,4.860051805444243e-10,2616,"[{""label"": ""기린"", ""confidence"": 0.9882776141166687}, {""label"": ""가만히"", ""confidence"": 0.002754854504019022}, {""label"": ""재산"", ""confidence"": 0.0014793339651077986}, {""label"": ""연기"", ""confidence"": 0.00128356262575835}, {""label"": ""날씬"", ""confidence"": 0.0006561175105161965}]",False
merge2,1,다리,다리,hflip,trim_head_0.2,0.2,3.47,3.27,39,기린,0.9855737090110779,3.4953973049312026e-10,2669,"[{""label"": ""기린"", ""confidence"": 0.9855737090110779}, {""label"": ""가만히"", ""confidence"": 0.003544229781255126}, {""label"": ""재산"", ""confidence"": 0.002057379111647606}, {""label"": ""연기"", ""confidence"": 0.001276048133149743}, {""label"": ""야구"", ""confidence"": 0.0010098377242684364}]",False
merge2,1,다리,다리,hflip,trim_tail_0.2,0.0,3.27,3.27,40,기린,0.9899829626083374,2.8870633661526313e-10,2646,"[{""label"": ""기린"", ""confidence"": 0.9899829626083374}, {""label"": ""가만히"", ""confidence"": 0.0027424818836152554}, {""label"": ""재산"", ""confidence"": 0.0014224064070731401}, {""label"": ""연기"", ""confidence"": 0.0009324349230155349}, {""label"": ""야구"", ""confidence"": 0.0006417992990463972}]",False
merge2,1,다리,다리,hflip,trim_both_0.2,0.2,3.27,3.07,37,기린,0.9910569190979004,1.999834881027951e-10,2666,"[{""label"": ""기린"", ""confidence"": 0.9910569190979004}, {""label"": ""가만히"", ""confidence"": 0.0019245061557739973}, {""label"": ""재산"", ""confidence"": 0.001667479402385652}, {""label"": ""연기"", ""confidence"": 0.0008349185227416456}, {""label"": ""야구"", ""confidence"": 0.0007421302725560963}]",False
merge2,1,다리,다리,hflip,trim_head_0.4,0.4,3.47,3.07,37,기린,0.9896098375320435,2.8825314357661114e-10,2675,"[{""label"": ""기린"", ""confidence"": 0.9896098375320435}, {""label"": ""가만히"", ""confidence"": 0.0026004964020103216}, {""label"": ""재산"", ""confidence"": 0.001992242643609643}, {""label"": ""연기"", ""confidence"": 0.001158753875643015}, {""label"": ""야구"", ""confidence"": 0.0007066155085340142}]",False
merge2,1,다리,다리,hflip,trim_tail_0.4,0.0,3.07,3.07,37,기린,0.9901304841041565,3.630040990021399e-10,2693,"[{""label"": ""기린"", ""confidence"": 0.9901304841041565}, {""label"": ""가만히"", ""confidence"": 0.001857922994531691}, {""label"": ""재산"", ""confidence"": 0.0009738975204527378}, {""label"": ""놀랍다"", ""confidence"": 0.0008594615501351655}, {""label"": ""날씬"", ""confidence"": 0.0007147617870941758}]",False
merge2,1,다리,다리,hflip,trim_both_0.4,0.4,3.07,2.67,32,기린,0.993440568447113,1.4126461111985122e-10,2714,"[{""label"": ""기린"", ""confidence"": 0.993440568447113}, {""label"": ""재산"", ""confidence"": 0.0013111770385876298}, {""label"": ""가만히"", ""confidence"": 0.0012359917163848877}, {""label"": ""야구"", ""confidence"": 0.0006852379301562905}, {""label"": ""연기"", ""confidence"": 0.0004246534372214228}]",False
merge2,1,다리,다리,hflip,extend_head_0.2,0.0,3.47,3.47,42,기린,0.9882776141166687,4.860051805444243e-10,2616,"[{""label"": ""기린"", ""confidence"": 0.9882776141166687}, {""label"": ""가만히"", ""confidence"": 0.002754854504019022}, {""label"": ""재산"", ""confidence"": 0.0014793339651077986}, {""label"": ""연기"", ""confidence"": 0.00128356262575835}, {""label"": ""날씬"", ""confidence"": 0.0006561175105161965}]",False
merge2,1,다리,다리,hflip,extend_tail_0.2,0.0,3.67,3.67,45,기린,0.98262619972229,8.616966029606488e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.98262619972229}, {""label"": ""연기"", ""confidence"": 0.0021056928671896458}, {""label"": ""매료되다"", ""confidence"": 0.0016214651986956596}, {""label"": ""가만히"", ""confidence"": 0.0015449365600943565}, {""label"": ""재산"", ""confidence"": 0.0013943180674687028}]",False
merge2,1,다리,다리,hflip,extend_both_0.2,0.0,3.67,3.67,45,기린,0.98262619972229,8.616966029606488e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.98262619972229}, {""label"": ""연기"", ""confidence"": 0.0021056928671896458}, {""label"": ""매료되다"", ""confidence"": 0.0016214651986956596}, {""label"": ""가만히"", ""confidence"": 0.0015449365600943565}, {""label"": ""재산"", ""confidence"": 0.0013943180674687028}]",False
merge2,1,다리,다리,hflip,shift_left_0.2,0.0,3.27,3.27,40,기린,0.9899829626083374,2.8870633661526313e-10,2646,"[{""label"": ""기린"", ""confidence"": 0.9899829626083374}, {""label"": ""가만히"", ""confidence"": 0.0027424818836152554}, {""label"": ""재산"", ""confidence"": 0.0014224064070731401}, {""label"": ""연기"", ""confidence"": 0.0009324349230155349}, {""label"": ""야구"", ""confidence"": 0.0006417992990463972}]",False
merge2,1,다리,다리,hflip,shift_right_0.2,0.2,3.67,3.47,42,기린,0.985683798789978,5.851954476554511e-10,2633,"[{""label"": ""기린"", ""confidence"": 0.985683798789978}, {""label"": ""가만히"", ""confidence"": 0.0030091572552919388}, {""label"": ""재산"", ""confidence"": 0.001899872673675418}, {""label"": ""연기"", ""confidence"": 0.0017257409635931253}, {""label"": ""야구"", ""confidence"": 0.0010879463516175747}]",False
